frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.103441702882001,-0.00600170980573117,8,70
0.1,0.101478820039951,-0.00473473476529456,8,70
0.2,0.100092950897475,-0.003256789097939,8,70
0.4,0.0993904525423301,-0.00243871872880119,8,70
1.0,0.0982525282484562,-0.00207570564490306,8,70
2.0,0.0975893486957207,-0.00221692490514914,8,70
4.0,0.0968839325634494,-0.00242185003710781,8,70
10.0,0.0953139540944151,-0.00335709736511328,8,70
20.0,0.093580123873267,-0.00433031353367796,8,70
40.0,0.091323683998746,-0.00483070269951484,8,70
100.0,0.0879376216229941,-0.00508884526693722,8,70
200.0,0.0855012562608112,-0.00478738802463115,8,70
400.0,0.0832638352113378,-0.00414620274143036,8,70
1000.0,0.0811066049362381,-0.00298027609069123,8,70
