frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.102658266018678,-0.00363719848793587,8,30
0.1,0.101440541284453,-0.00278363754601987,8,30
0.2,0.100699805358271,-0.00181545957212039,8,30
0.4,0.100495727650195,-0.0013741470603193,8,30
1.0,0.0998625632761755,-0.00141444557269932,8,30
2.0,0.0994503493447509,-0.00177563710923286,8,30
4.0,0.0988390569000234,-0.00226954356620379,8,30
10.0,0.0971929034645801,-0.00359590289190305,8,30
20.0,0.0951273956468593,-0.0046746030741499,8,30
40.0,0.0927068993052886,-0.00520688484473497,8,30
100.0,0.0892093064943685,-0.00529657808660791,8,30
200.0,0.0866785701174286,-0.00497795417145838,8,30
400.0,0.0843989645185554,-0.0042887795559759,8,30
1000.0,0.0821154517542849,-0.00306325371235979,8,30
