frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.100978931850865,-0.00591469607591224,3,70
0.1,0.0990583684950239,-0.00444529227023547,3,70
0.2,0.0977355022987435,-0.00300293351428949,3,70
0.4,0.0971590374909671,-0.0021602936253567,3,70
1.0,0.0962233562707721,-0.00187608749338717,3,70
2.0,0.0954744191929202,-0.00214491427512171,3,70
4.0,0.0948484452026193,-0.00244129963952829,3,70
10.0,0.093281762492709,-0.00347606760482683,3,70
20.0,0.0914254287502462,-0.00427593775880075,3,70
40.0,0.0891699756346814,-0.00507188436866123,3,70
100.0,0.0858261084992308,-0.00528175061276869,3,70
200.0,0.083069067234074,-0.00488874707702268,3,70
400.0,0.0808022993000535,-0.00419497045523534,3,70
1000.0,0.0785801600624135,-0.00301239144111091,3,70
