frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.103710109077143,-0.00577202904850912,6,80
0.1,0.101817311723121,-0.00445258566001271,6,80
0.2,0.100555242211309,-0.00300171574003968,6,80
0.4,0.0998813409343197,-0.00224566643587949,6,80
1.0,0.0988218932428516,-0.00203197179890208,6,80
2.0,0.098314947293515,-0.00213541445947826,6,80
4.0,0.097461761413665,-0.00239566810876918,6,80
10.0,0.0958841150683756,-0.00339559331417385,6,80
20.0,0.0941895511885218,-0.00426689474898969,6,80
40.0,0.0919138719961329,-0.00500067492886316,6,80
100.0,0.0884006717617193,-0.00528361299331041,6,80
200.0,0.0859537619008262,-0.00483575779144069,6,80
400.0,0.0837602871959842,-0.00425400042965769,6,80
1000.0,0.081420635750171,-0.00305410875320476,6,80
