frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.103366908209646,-0.00576828707905651,4,80
0.1,0.101227815852387,-0.0045111102774648,4,80
0.2,0.0999596727564474,-0.00306744788393283,4,80
0.4,0.0994417254747964,-0.00227531756545778,4,80
1.0,0.0984381156720499,-0.00198367289134259,4,80
2.0,0.0977218736599669,-0.00230878947826532,4,80
4.0,0.0970192917891799,-0.00260759780405559,4,80
10.0,0.095405983559274,-0.00371618519438772,4,80
20.0,0.0936315207397718,-0.00459188388027709,4,80
40.0,0.0911690056621836,-0.00527363406605643,4,80
100.0,0.0874502247548135,-0.00548599996815542,4,80
200.0,0.0848192345157798,-0.00510124336156558,4,80
400.0,0.0824930326101292,-0.00435162087484117,4,80
1000.0,0.0801902360424308,-0.00321517261586721,4,80
