frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.100789400212409,-0.00512766232169821,3,90
0.1,0.0991712496116413,-0.00394602165856329,3,90
0.2,0.0979529923727904,-0.00274824444185159,3,90
0.4,0.0975168061888107,-0.00201078100494244,3,90
1.0,0.0965987149846727,-0.00177206626102309,3,90
2.0,0.0960924338281347,-0.00200631902460958,3,90
4.0,0.0955663770025671,-0.00232585638521378,3,90
10.0,0.0939712967345327,-0.00348802596548356,3,90
20.0,0.0921350595057329,-0.00446570737380914,3,90
40.0,0.0898529013404073,-0.00518250426496172,3,90
100.0,0.0861474084558941,-0.00556831227970974,3,90
200.0,0.0833230429016713,-0.00506648587146057,3,90
400.0,0.0811496357415512,-0.00441922477863065,3,90
1000.0,0.0787564499294757,-0.0031596339744674,3,90
