frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.103748818175619,-0.00537918001077931,5,60
0.1,0.101344999046465,-0.00518122201171435,5,60
0.2,0.099564835314044,-0.00302592598184467,5,60
0.4,0.0992887464751625,-0.00211735736603887,5,60
1.0,0.0981295703051143,-0.00202910915019422,5,60
2.0,0.0976081106083776,-0.00209883148837877,5,60
4.0,0.096821739634658,-0.00245105042249026,5,60
10.0,0.0954055041268179,-0.00350303302780671,5,60
20.0,0.0934320438611668,-0.00443710703887508,5,60
40.0,0.0912753837867405,-0.00512786803076509,5,60
100.0,0.0877622074335137,-0.00529978438458908,5,60
200.0,0.0853044092835059,-0.0048285295627153,5,60
400.0,0.0831376831914453,-0.00416559738308295,5,60
1000.0,0.0809534174430965,-0.00312442220666722,5,60
