frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.10131094038279,-0.00469144177147501,5,100
0.1,0.100529488475297,-0.00294993951900185,5,100
0.2,0.0999269518825762,-0.00219947223601588,5,100
0.4,0.0992624666151458,-0.00173946390618771,5,100
1.0,0.0985947218885029,-0.0015848037873382,5,100
2.0,0.0981243612907477,-0.00184450779031612,5,100
4.0,0.0975737692394686,-0.00215822463101666,5,100
10.0,0.0962245285205526,-0.00344523185295384,5,100
20.0,0.0942178577561669,-0.00456516111974059,5,100
40.0,0.0916623193669523,-0.00542539787150502,5,100
100.0,0.0878576709108102,-0.00580833328973972,5,100
200.0,0.0852023649169771,-0.00511312561580627,5,100
400.0,0.0829791855459925,-0.0044855071085053,5,100
1000.0,0.080533522274017,-0.00329404402867908,5,100
