frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.101835274896597,-0.00351054317497,3,30
0.1,0.100597087998676,-0.00285217702878419,3,30
0.2,0.100038252830533,-0.00176740966039277,3,30
0.4,0.0997565814000938,-0.00133930464103957,3,30
1.0,0.0991655877218206,-0.00152854855112284,3,30
2.0,0.0987077588753944,-0.00193933461162451,3,30
4.0,0.0979999080156577,-0.00247736065515871,3,30
10.0,0.0961444853289392,-0.00395706470863762,3,30
20.0,0.0939891966620666,-0.00516770732909544,3,30
40.0,0.0912768570909398,-0.00561803757942855,3,30
100.0,0.0872976913982782,-0.00570964658507214,3,30
200.0,0.084609897158896,-0.00511431470844677,3,30
400.0,0.0823888346588487,-0.00448341719451964,3,30
1000.0,0.0799373879948709,-0.00316021537103068,3,30
