frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.101010783283047,-0.00347384231322958,7,40
0.1,0.0999727534275742,-0.00261073131416665,7,40
0.2,0.0993789974735262,-0.00169760803323267,7,40
0.4,0.0991234526109596,-0.00128983206733707,7,40
1.0,0.0984090916776436,-0.00136042188851896,7,40
2.0,0.0980821699920992,-0.00162333783572548,7,40
4.0,0.0975161366222811,-0.00212079265709169,7,40
10.0,0.0961050045982961,-0.00327529031319787,7,40
20.0,0.0943101725338602,-0.00427498596188593,7,40
40.0,0.0919924039524953,-0.00500210935930591,7,40
100.0,0.0885820290891061,-0.00511660080911095,7,40
200.0,0.0860590536243925,-0.00477866958220939,7,40
400.0,0.0839002889811463,-0.00421422087180356,7,40
1000.0,0.08159307048298,-0.00312953534817351,7,40
