frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.106116528018972,-0.00579548210736753,5,60
0.1,0.10359359418114,-0.0052056563637229,5,60
0.2,0.102091521785727,-0.00326060482042251,5,60
0.4,0.101422615391775,-0.00234217361469667,5,60
1.0,0.100333270114213,-0.00212481333686427,5,60
2.0,0.099620801908615,-0.00226265753094531,5,60
4.0,0.0989639164917277,-0.00254476408953478,5,60
10.0,0.097493233602067,-0.00341343957778815,5,60
20.0,0.0956281604548026,-0.00444615835785322,5,60
40.0,0.0932770123990979,-0.00491955673719716,5,60
100.0,0.0899070778720116,-0.00526526073019845,5,60
200.0,0.0873288496037566,-0.00488486024926235,5,60
400.0,0.08511856260196,-0.00422051190233764,5,60
1000.0,0.0827889612557108,-0.0030795400997691,5,60
