frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.105329437190554,-0.00607670539267033,4,80
0.1,0.103480363308668,-0.00470406540356518,4,80
0.2,0.10237378503641,-0.00317490121940409,4,80
0.4,0.101518465605347,-0.00239656248843672,4,80
1.0,0.100360964796869,-0.00209370575914491,4,80
2.0,0.0996231512190478,-0.00233221872508722,4,80
4.0,0.0991199992253708,-0.00259027293697418,4,80
10.0,0.0973827001703479,-0.00369063623605142,4,80
20.0,0.0954177143970734,-0.00483906898822368,4,80
40.0,0.092842111109993,-0.00532812657820036,4,80
100.0,0.0891158699804041,-0.00567260468963203,4,80
200.0,0.0865031900325968,-0.00523453762029701,4,80
400.0,0.084147771425406,-0.00439298166062599,4,80
1000.0,0.0818032632169882,-0.00307039848549277,4,80
