frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.108877882174652,-0.00412033136361857,5,20
0.1,0.107476668713862,-0.00344758774516112,5,20
0.2,0.106528316123751,-0.00229735708608514,5,20
0.4,0.106307539914759,-0.00173884256023302,5,20
1.0,0.105203416665959,-0.0017114505297572,5,20
2.0,0.104660304492023,-0.0024894421825407,5,20
4.0,0.103850143568593,-0.00314359075963717,5,20
10.0,0.1013141653393,-0.00461389598103775,5,20
20.0,0.0986749373488255,-0.00554123375830249,5,20
40.0,0.0959830428556244,-0.0059285541819821,5,20
100.0,0.0922497342648991,-0.00574196730590806,5,20
200.0,0.0895197981297057,-0.00522384974864788,5,20
400.0,0.0872019749583721,-0.00449785250238618,5,20
1000.0,0.0847918470753393,-0.0033007837073575,5,20
