frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.103991626817878,-0.00367025410627983,5,40
0.1,0.102909144063232,-0.00269462091876791,5,40
0.2,0.102235486139603,-0.00177434092928173,5,40
0.4,0.101914141248235,-0.00140943947102287,5,40
1.0,0.10127735082461,-0.00143961944975188,5,40
2.0,0.100974636044437,-0.00167623197328096,5,40
4.0,0.100319539464577,-0.00215289888160522,5,40
10.0,0.0989066841173965,-0.00342641738849751,5,40
20.0,0.0968910234929025,-0.00461583332415515,5,40
40.0,0.0944630915732339,-0.00529779939111181,5,40
100.0,0.090722369376973,-0.00535988500698531,5,40
200.0,0.088213296865362,-0.00505828231826753,5,40
400.0,0.0860039177470009,-0.00435793404925436,5,40
1000.0,0.0836565109807776,-0.00316791881826249,5,40
