frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.108667309602935,-0.00402573209208465,6,20
0.1,0.107059896562803,-0.00341044428008865,6,20
0.2,0.106071324244931,-0.00220685450430688,6,20
0.4,0.105900256099451,-0.00177891851760599,6,20
1.0,0.105066400330466,-0.00180358550260039,6,20
2.0,0.104470702130176,-0.00235879924541772,6,20
4.0,0.103415251731176,-0.0029870967846819,6,20
10.0,0.101415835135156,-0.0043038491475922,6,20
20.0,0.0991031188321506,-0.00507487990334415,6,20
40.0,0.0963204102704265,-0.00548960512793692,6,20
100.0,0.0929106103248925,-0.00541156075422151,6,20
200.0,0.0903614317213804,-0.00505049221556069,6,20
400.0,0.0881479130258347,-0.00434635542009009,6,20
1000.0,0.0857219591547367,-0.00326766860528304,6,20
