frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.105723594235688,-0.00560098867291984,4,90
0.1,0.1038710232163,-0.0041984334455564,4,90
0.2,0.102788274673368,-0.00297349229126481,4,90
0.4,0.102105875243567,-0.00222059213429731,4,90
1.0,0.101066692951746,-0.00189217077043539,4,90
2.0,0.100501116032497,-0.00211618156776791,4,90
4.0,0.0997437848871762,-0.00247605967712514,4,90
10.0,0.0981822428775272,-0.00379218897325031,4,90
20.0,0.0960385661602146,-0.00490322023820979,4,90
40.0,0.0933719526843725,-0.00582110593558248,4,90
100.0,0.0895827539372887,-0.00584986885208631,4,90
200.0,0.0867140199370927,-0.00537468171792043,4,90
400.0,0.0843737470323739,-0.00453361851790369,4,90
1000.0,0.0818690057705442,-0.00315773927065671,4,90
