frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.104347652933828,-0.00382747706243366,8,30
0.1,0.103254941775224,-0.00287592259895654,8,30
0.2,0.102501035204045,-0.00187174553720235,8,30
0.4,0.102283336182699,-0.0014307877785503,8,30
1.0,0.101547315185305,-0.00146342392159987,8,30
2.0,0.10116775128427,-0.00173360350278701,8,30
4.0,0.100628359980105,-0.00234845212692773,8,30
10.0,0.0989618996204619,-0.00368522379392883,8,30
20.0,0.096908448429602,-0.00461867308298735,8,30
40.0,0.0943920412979324,-0.00526707160511254,8,30
100.0,0.0909949990959143,-0.00525743555771074,8,30
200.0,0.0885283140844599,-0.00488142033706655,8,30
400.0,0.0863229935088476,-0.00432097992415261,8,30
1000.0,0.083958663235773,-0.00311516608387823,8,30
