frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.105622046418652,-0.00637612367840946,3,70
0.1,0.103680420390193,-0.00498641228191487,3,70
0.2,0.102208169021778,-0.00343156551451604,3,70
0.4,0.101632158089148,-0.00250447943368592,3,70
1.0,0.100518666512174,-0.00210238367406989,3,70
2.0,0.099710400669386,-0.00230779275455148,3,70
4.0,0.0988443899979679,-0.00263307764922818,3,70
10.0,0.0973319764418573,-0.00385547137488072,3,70
20.0,0.0953083767583005,-0.00490048157295524,3,70
40.0,0.0926210226074527,-0.00566825100004683,3,70
100.0,0.0887375359025227,-0.00564638127680733,3,70
200.0,0.0861127489055497,-0.00518389286347081,3,70
400.0,0.0837521563412033,-0.00440995891354519,3,70
1000.0,0.081354763439875,-0.00317275375509708,3,70
