frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.104983767396989,-0.00374033444353439,4,30
0.1,0.103666509373508,-0.00282448969200543,4,30
0.2,0.102995599812856,-0.0018139104070787,4,30
0.4,0.102843848827529,-0.00142904914541829,4,30
1.0,0.102106003701014,-0.00147153989420131,4,30
2.0,0.101627005065484,-0.00192255585141577,4,30
4.0,0.101036029928894,-0.00252678277564621,4,30
10.0,0.0991968024688181,-0.00399128423124813,4,30
20.0,0.096980182398696,-0.00510208346678182,4,30
40.0,0.0942732398536741,-0.00572050473265546,4,30
100.0,0.0903730537497288,-0.00568849619563665,4,30
200.0,0.0877914242982136,-0.00520035537521929,4,30
400.0,0.0855122521453722,-0.00444622318561107,4,30
1000.0,0.0830813654225974,-0.00319108574268657,4,30
