frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.106023476360304,-0.00567827561775599,4,60
0.1,0.103353082773222,-0.00536002395567014,4,60
0.2,0.10155772879398,-0.00329205953972942,4,60
0.4,0.101186824405026,-0.00233083822056093,4,60
1.0,0.0999181492550711,-0.00198451437702266,4,60
2.0,0.0993500585875523,-0.00220725112258003,4,60
4.0,0.0986384942845656,-0.00250531688088605,4,60
10.0,0.097122832608075,-0.00357605318815258,4,60
20.0,0.0951459029086853,-0.00455718979888159,4,60
40.0,0.0928140482569198,-0.0052393700882492,4,60
100.0,0.0891688822100065,-0.00547421040429139,4,60
200.0,0.0866359937050999,-0.00499261152726389,4,60
400.0,0.0843377347675668,-0.00427253358142296,4,60
1000.0,0.0820247601963643,-0.00310945678572129,4,60
