frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.10539695417694,-0.00603625015546296,5,80
0.1,0.103436712079883,-0.00460493417380426,5,80
0.2,0.10221505098136,-0.00304611294586718,5,80
0.4,0.101457031819788,-0.00240362079000083,5,80
1.0,0.100525279383243,-0.00206313937055685,5,80
2.0,0.0997186260845035,-0.0021331687422493,5,80
4.0,0.099010986641776,-0.00247448393537679,5,80
10.0,0.0975363499136343,-0.00351819362594766,5,80
20.0,0.0955013063707761,-0.00459296743969774,5,80
40.0,0.0932103241904784,-0.00524855700527614,5,80
100.0,0.0896313218145698,-0.00543221377195582,5,80
200.0,0.0869831262730697,-0.00507221725577825,5,80
400.0,0.0846946562114022,-0.00437726065411996,5,80
1000.0,0.0823909461276409,-0.00311906408348993,5,80
