frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.104603741468552,-0.00619333816921706,8,70
0.1,0.102763587680818,-0.00464278037635735,8,70
0.2,0.101474222160596,-0.00323474718898857,8,70
0.4,0.100668020729411,-0.00250614355770521,8,70
1.0,0.0995916722323829,-0.00193195636651379,8,70
2.0,0.0987017738342264,-0.00225345052928461,8,70
4.0,0.0981195361572581,-0.00229395517790166,8,70
10.0,0.0967536316967116,-0.00325282570462303,8,70
20.0,0.0950087954369463,-0.00396066718947775,8,70
40.0,0.092898639818377,-0.00474018206309328,8,70
100.0,0.0895787551972331,-0.00494288214562086,8,70
200.0,0.0872581544382962,-0.00469353583957276,8,70
400.0,0.0850205335555648,-0.00405615702203399,8,70
1000.0,0.0827662298005815,-0.00305406642578527,8,70
