frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.103803074565012,-0.00395864348267494,5,50
0.1,0.102361329188099,-0.00335757257907522,5,50
0.2,0.101369065218592,-0.00213606938607594,5,50
0.4,0.101077829604065,-0.00154434734404434,5,50
1.0,0.100465321687453,-0.0014544103011018,5,50
2.0,0.0998689434087817,-0.00177332883365686,5,50
4.0,0.0992768412731334,-0.00221601922895196,5,50
10.0,0.098019306822331,-0.00329755684100661,5,50
20.0,0.0960781177241704,-0.00437294962660331,5,50
40.0,0.0936172615407959,-0.00504694188283035,5,50
100.0,0.0901180196825748,-0.00529126431700781,5,50
200.0,0.0876447613902346,-0.00499904072773631,5,50
400.0,0.0853991750551729,-0.00429422045639485,5,50
1000.0,0.0831147563307604,-0.00314977060237726,5,50
