frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.106260885731436,-0.00375602410840759,3,30
0.1,0.105065485916819,-0.0029539676272935,3,30
0.2,0.104290415727484,-0.00190847652779068,3,30
0.4,0.103989772408406,-0.00151769453419759,3,30
1.0,0.10323224698635,-0.00150957718212549,3,30
2.0,0.102820648815653,-0.00204907605307463,3,30
4.0,0.102113327142514,-0.00270353150210585,3,30
10.0,0.10027582199099,-0.0042745658941128,3,30
20.0,0.0977390648324268,-0.00549198057613929,3,30
40.0,0.0947913316125176,-0.00605172634136097,3,30
100.0,0.0908730355827191,-0.00590594489307571,3,30
200.0,0.0880829809215997,-0.0054265403132679,3,30
400.0,0.0857522886186437,-0.00453651295144541,3,30
1000.0,0.0832844602748353,-0.00327259087051779,3,30
