frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.106074269383117,-0.00578337735826818,6,60
0.1,0.103708531546494,-0.00511688474125451,6,60
0.2,0.101993588161518,-0.0032831465650364,6,60
0.4,0.101490206045946,-0.00230524426587856,6,60
1.0,0.100333331937521,-0.00210130672736174,6,60
2.0,0.0996709049125465,-0.00217263988857165,6,60
4.0,0.0990820899434656,-0.00233919811068413,6,60
10.0,0.0976036146450661,-0.00329591726051224,6,60
20.0,0.0958189659294658,-0.00423514607249138,6,60
40.0,0.0936381368027667,-0.00487635665514085,6,60
100.0,0.0902689198555249,-0.00509404288452642,6,60
200.0,0.0878936877788058,-0.00473036906858949,6,60
400.0,0.0856716405457692,-0.00414106307679175,6,60
1000.0,0.0833739434051147,-0.00305716912036044,6,60
