frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.10412817371838,-0.00580056269550244,7,80
0.1,0.10228169281062,-0.00463814097682936,7,80
0.2,0.100861529053152,-0.0033100643006409,7,80
0.4,0.100116751553891,-0.00243181015069651,7,80
1.0,0.0988716678812543,-0.00223707289403546,7,80
2.0,0.0981724612033734,-0.00243659555278171,7,80
4.0,0.0975239663822586,-0.00259225954352974,7,80
10.0,0.0957441438365835,-0.00377483359322328,7,80
20.0,0.0936733103850031,-0.00470925959710045,7,80
40.0,0.091236525521743,-0.00525104610359247,7,80
100.0,0.0876710605915458,-0.00551490988333647,7,80
200.0,0.085062684366085,-0.00508535451614094,7,80
400.0,0.0827986332309234,-0.00450285220830801,7,80
1000.0,0.0804118413917669,-0.00333903859203592,7,80
