frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.104690860922653,-0.00537142877303469,6,90
0.1,0.10295096884645,-0.00423369468337174,6,90
0.2,0.101625898332105,-0.00281189885476342,6,90
0.4,0.100850943220255,-0.00211587096225007,6,90
1.0,0.100004806818809,-0.00219690562398322,6,90
2.0,0.0992305578178579,-0.00238848006180871,6,90
4.0,0.0984668197956499,-0.00290744289828291,6,90
10.0,0.0966395036839047,-0.00419435328321496,6,90
20.0,0.0942568292270789,-0.00531130562021678,6,90
40.0,0.0916696814367206,-0.00585227037765376,6,90
100.0,0.0878414988335308,-0.00579920248297353,6,90
200.0,0.0851497492838502,-0.00535808956684886,6,90
400.0,0.0827536472237191,-0.00462034167174013,6,90
1000.0,0.0801348851624912,-0.00352813694512529,6,90
