frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.104061813544134,-0.00593676862266115,8,70
0.1,0.102197315294622,-0.00492649592649382,8,70
0.2,0.100662245111372,-0.00329218732977967,8,70
0.4,0.10004907450013,-0.00246513073158214,8,70
1.0,0.0989363992144817,-0.00220042673143132,8,70
2.0,0.0981178832472917,-0.00241417107034765,8,70
4.0,0.0972769016474381,-0.00263610191826052,8,70
10.0,0.0956431150336162,-0.00365141274722306,8,70
20.0,0.0936529170439529,-0.00450119718447182,8,70
40.0,0.091512214585903,-0.00496683667316241,8,70
100.0,0.0879915068575105,-0.00508846238201416,8,70
200.0,0.0856312015434151,-0.00482557926243187,8,70
400.0,0.0833723650886027,-0.00435805605093611,8,70
1000.0,0.0810925872284607,-0.00323247322825381,8,70
