frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.104179195945889,-0.00547422800913109,8,60
0.1,0.10181303854031,-0.00498371015610426,8,60
0.2,0.100138624830908,-0.00319798276952138,8,60
0.4,0.0996329363171879,-0.00222286837478757,8,60
1.0,0.0984869127241241,-0.00208441812719178,8,60
2.0,0.0979210466301601,-0.00221301121027404,8,60
4.0,0.0970387204650682,-0.00248046529318457,8,60
10.0,0.0955021962486952,-0.0034157193667579,8,60
20.0,0.0937272518377557,-0.0043541725571037,8,60
40.0,0.0914110375187625,-0.00491492324566503,8,60
100.0,0.0881143689110015,-0.00499023944501702,8,60
200.0,0.0858849435574359,-0.00479758615233887,8,60
400.0,0.0836858089972983,-0.00426598623765707,8,60
1000.0,0.0812532976170783,-0.00322733302732603,8,60
