frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.103700367615045,-0.00601054453113773,5,80
0.1,0.101700642547825,-0.00459330835877854,5,80
0.2,0.100404278156018,-0.00323150911379714,5,80
0.4,0.099635235725858,-0.00240061148331902,5,80
1.0,0.0984381729444224,-0.00232636763284896,5,80
2.0,0.0976835770942056,-0.00242228954040309,5,80
4.0,0.0968657616350747,-0.00273843985717455,5,80
10.0,0.0951656304616472,-0.00406739690155137,5,80
20.0,0.0930246995424667,-0.00513193912079758,5,80
40.0,0.0903677160303339,-0.00566182061039602,5,80
100.0,0.0865186807271819,-0.00584908931095713,5,80
200.0,0.0837388606547614,-0.00530242102602438,5,80
400.0,0.0814912198214986,-0.00463547520008646,5,80
1000.0,0.0788501545577026,-0.00354451659767509,5,80
