frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.1042215688414,-0.00545553993730263,9,90
0.1,0.102572071014504,-0.00422171612376727,9,90
0.2,0.101231119453733,-0.00303910193302478,9,90
0.4,0.100644559586353,-0.00228170016769517,9,90
1.0,0.0994626417858981,-0.00218783202293669,9,90
2.0,0.0987983577692709,-0.00242256904952957,9,90
4.0,0.0978993101936248,-0.00290330909426868,9,90
10.0,0.09590891519712,-0.00410567247881999,9,90
20.0,0.0937281506142349,-0.00496254140226089,9,90
40.0,0.0910571175132589,-0.00537319633448386,9,90
100.0,0.0876208460407622,-0.005429125911505,9,90
200.0,0.085010459868447,-0.00506910939644207,9,90
400.0,0.0827470998539736,-0.00445081124923867,9,90
1000.0,0.0802364951496683,-0.00351687411991381,9,90
