frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.104829250015925,-0.00629124775527461,4,70
0.1,0.102974175717352,-0.00493630416311021,4,70
0.2,0.101393664440603,-0.00335523812728371,4,70
0.4,0.100702636441986,-0.00249930379365599,4,70
1.0,0.09962376388968,-0.00231764011246612,4,70
2.0,0.0988429494435016,-0.00251581175731992,4,70
4.0,0.097867635780877,-0.00274033213851503,4,70
10.0,0.0960588990569982,-0.00416479510763545,4,70
20.0,0.0938743466275719,-0.0051122026987243,4,70
40.0,0.0911144536664967,-0.00593087905079548,4,70
100.0,0.0873062927354939,-0.00593996184491135,4,70
200.0,0.0842889902518582,-0.00552071216329975,4,70
400.0,0.0819935394676191,-0.00472389181780582,4,70
1000.0,0.0794744874046867,-0.00341036953618925,4,70
