frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.103136449818272,-0.00616939581982307,6,70
0.1,0.101326302623765,-0.00466040679198619,6,70
0.2,0.0999630146261843,-0.00307510767617775,6,70
0.4,0.0992910752474673,-0.00248264124163021,6,70
1.0,0.0979426378756625,-0.00221263945314586,6,70
2.0,0.0974749204709068,-0.00228183888570027,6,70
4.0,0.0964183790906263,-0.00273082014208444,6,70
10.0,0.0949581677916938,-0.00342983600433217,6,70
20.0,0.093021591402968,-0.00456278964715545,6,70
40.0,0.0905594872189548,-0.00509721480451823,6,70
100.0,0.0872509185989624,-0.00541310452588318,6,70
200.0,0.0847082766881981,-0.00499680607437985,6,70
400.0,0.082252613289223,-0.00445142262332564,6,70
1000.0,0.079920818678371,-0.00328400204661563,6,70
