frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.102795420354175,-0.00594884499965252,9,70
0.1,0.10087548462198,-0.0046627046638054,9,70
0.2,0.0993799793260817,-0.00316749852118769,9,70
0.4,0.0988171205356345,-0.00242210320068191,9,70
1.0,0.0976256006781598,-0.00219697943910293,9,70
2.0,0.0969067645086184,-0.00232719759763282,9,70
4.0,0.0960657261986146,-0.00256596033030136,9,70
10.0,0.0944428579145807,-0.00359250299582879,9,70
20.0,0.0924688691326215,-0.00429755942609703,9,70
40.0,0.0903702482874492,-0.00481251676090796,9,70
100.0,0.0869557935835717,-0.0049045538354291,9,70
200.0,0.0846521749545493,-0.0047370901970596,9,70
400.0,0.0825350579763968,-0.0041140961404962,9,70
1000.0,0.0801873742266941,-0.00320717926117977,9,70
