frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.11624591751411,-0.00607669673061588,6,10
0.1,0.114165051904904,-0.00503046527897124,6,10
0.2,0.112655126782059,-0.00419412270627828,6,10
0.4,0.111638380977377,-0.00404695803693469,6,10
1.0,0.109257383593529,-0.00504963079778629,6,10
2.0,0.107024181027462,-0.00600449695102523,6,10
4.0,0.103706702407362,-0.00675440587701367,6,10
10.0,0.0993439027535515,-0.00663935812200481,6,10
20.0,0.0963823708080947,-0.00650748066999052,6,10
40.0,0.0936484069633994,-0.00624287315249254,6,10
100.0,0.0899905785905552,-0.00584516929953544,6,10
200.0,0.087439528097572,-0.00544315821225503,6,10
400.0,0.0849253498571971,-0.00485614279649007,6,10
1000.0,0.0823172767995176,-0.00362558132281649,6,10
