frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.102954330490517,-0.00608355297802419,5,70
0.1,0.101088666809028,-0.00479194922844721,5,70
0.2,0.0996695829092127,-0.00330865101226644,5,70
0.4,0.0990424890971679,-0.0024444036959336,5,70
1.0,0.0978818429658089,-0.00213086342879963,5,70
2.0,0.0969530081217177,-0.00245226415906477,5,70
4.0,0.0963223999301456,-0.00282532934620631,5,70
10.0,0.0946143853657487,-0.00398227227361209,5,70
20.0,0.0925686172313421,-0.00484302709137548,5,70
40.0,0.0898935879134801,-0.00550276060236031,5,70
100.0,0.0861958105887767,-0.00557536734061899,5,70
200.0,0.0835406258778963,-0.00520962760316161,5,70
400.0,0.0812519348885936,-0.00458574225169903,5,70
1000.0,0.0787539258857853,-0.00339271445971735,5,70
