frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.104663479573969,-0.00547129208231707,7,60
0.1,0.102340903649384,-0.00511097420735406,7,60
0.2,0.100545762456684,-0.00336829553633653,7,60
0.4,0.100014027839098,-0.00228642599523522,7,60
1.0,0.09867524530003,-0.00213215045387406,7,60
2.0,0.098096163582509,-0.00233386136766444,7,60
4.0,0.0977486021563497,-0.0025555040687113,7,60
10.0,0.0958731975574516,-0.00360578220089882,7,60
20.0,0.0938575210035138,-0.00450451980990619,7,60
40.0,0.0915238454462188,-0.00518592743787512,7,60
100.0,0.0881205397727353,-0.00521980259676778,7,60
200.0,0.0856042441022724,-0.00497202227346896,7,60
400.0,0.0834287165735297,-0.00444444216010076,7,60
1000.0,0.0810516607913621,-0.00322737460631525,7,60
