frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.100632897953562,-0.00360142329046222,6,40
0.1,0.0994427857345983,-0.00263657475896873,6,40
0.2,0.098832921213052,-0.00184308050738702,6,40
0.4,0.0986281049922825,-0.00142409135360256,6,40
1.0,0.0978254604979817,-0.0014205642446465,6,40
2.0,0.0975907093668247,-0.00169247093807311,6,40
4.0,0.0968264205446542,-0.00200612164041613,6,40
10.0,0.0954439358173915,-0.00333392930242519,6,40
20.0,0.0937224632524378,-0.00451853979458182,6,40
40.0,0.0912432011095747,-0.00513558069981837,6,40
100.0,0.0877109484073879,-0.00524784661666012,6,40
200.0,0.0853297721512978,-0.00498361591946549,6,40
400.0,0.0831387650089204,-0.00431929028275315,6,40
1000.0,0.0807086989518812,-0.00321871887483695,6,40
