frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.101676440993989,-0.0038911022976512,8,50
0.1,0.100221182752608,-0.00323039533763941,8,50
0.2,0.0993795236466574,-0.0020880503516563,8,50
0.4,0.0989449209038843,-0.00152254070423513,8,50
1.0,0.0983610985151653,-0.00154714731870841,8,50
2.0,0.0978952248050648,-0.00180586990942306,8,50
4.0,0.0972178893929429,-0.00218531655008906,8,50
10.0,0.0958627826501983,-0.00324203431309078,8,50
20.0,0.0940191425899089,-0.00426078221927891,8,50
40.0,0.0918015241614943,-0.00483310189535329,8,50
100.0,0.0884827549299234,-0.00495076288651112,8,50
200.0,0.0860984946009954,-0.00473053053555669,8,50
400.0,0.0841091721743681,-0.00422203887029017,8,50
1000.0,0.0816001180944713,-0.00326666747176243,8,50
