frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.103633362123118,-0.00620935661755562,9,70
0.1,0.10152863162504,-0.00509779776326706,9,70
0.2,0.10002317967683,-0.00354001631229726,9,70
0.4,0.0992493522623741,-0.00274137710407824,9,70
1.0,0.0978309283978395,-0.00257061929679722,9,70
2.0,0.0970198151282426,-0.00279541675213817,9,70
4.0,0.0959874702514672,-0.00283483913302499,9,70
10.0,0.0940464651276233,-0.00400713007302551,9,70
20.0,0.0918931876620236,-0.00501565565734465,9,70
40.0,0.0894489390515132,-0.00564825347089385,9,70
100.0,0.0855270158971388,-0.00563036114717266,9,70
200.0,0.0829692929745056,-0.00527657700789014,9,70
400.0,0.0806639385426564,-0.00455514348179049,9,70
1000.0,0.0782013192400566,-0.00324347781217514,9,70
