frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.109641009938457,-0.00443148529394445,6,20
0.1,0.108105246766613,-0.00359678599137947,6,20
0.2,0.10685486973614,-0.00262066396287121,6,20
0.4,0.10652023537189,-0.00202930610352454,6,20
1.0,0.105304112462538,-0.00244683857151298,6,20
2.0,0.104480083054285,-0.0031915555490982,6,20
4.0,0.103629570158541,-0.00385848156389429,6,20
10.0,0.100468470425178,-0.00561887354176432,6,20
20.0,0.0973214684214297,-0.00631094824671127,6,20
40.0,0.0940130023217998,-0.0066507391052433,6,20
100.0,0.0900560983903892,-0.00640281202570783,6,20
200.0,0.0871143923565011,-0.00582712696111088,6,20
400.0,0.0846368693480163,-0.00499936738375297,6,20
1000.0,0.0820223735897984,-0.00366175688338346,6,20
