frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.104066996073553,-0.00556347450201777,9,90
0.1,0.102026685386876,-0.00451481859416892,9,90
0.2,0.100914084373345,-0.00285005816670547,9,90
0.4,0.100090156043949,-0.00257247444243485,9,90
1.0,0.0988767598577502,-0.00230640343512853,9,90
2.0,0.0979964656688705,-0.00255310783734307,9,90
4.0,0.0968380234860716,-0.00338677394717256,9,90
10.0,0.095149158156668,-0.00465561431428328,9,90
20.0,0.092583044105104,-0.00550655926213958,9,90
40.0,0.0896207784461721,-0.00607186301082226,9,90
100.0,0.0856653994212576,-0.00607077609089213,9,90
200.0,0.0829881609317813,-0.00552681658000565,9,90
400.0,0.0804024521585476,-0.00485475047540819,9,90
1000.0,0.0778942960050025,-0.00354367335129423,9,90
