frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.117446380666802,-0.00637997244266894,5,10
0.1,0.115320815652449,-0.00527648132080648,5,10
0.2,0.113858818940122,-0.00421702424299853,5,10
0.4,0.112701688233857,-0.00396402578074181,5,10
1.0,0.110349559634848,-0.00465505278894117,5,10
2.0,0.10839260309728,-0.00585062250961994,5,10
4.0,0.105797307162667,-0.00691139596399209,5,10
10.0,0.10102368321457,-0.00733568566684366,5,10
20.0,0.097323189031302,-0.00746892500730673,5,10
40.0,0.0939592268548945,-0.0071822221027042,5,10
100.0,0.0898042017027526,-0.0066847381438836,5,10
200.0,0.0867365836502121,-0.00591950264977157,5,10
400.0,0.0842080861875088,-0.00516112807090436,5,10
1000.0,0.0815865876649727,-0.00371450607496163,5,10
