frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.106241983617548,-0.00640063053158558,5,80
0.1,0.104198198838634,-0.00481238458134663,5,80
0.2,0.102794006607822,-0.00364185336942149,5,80
0.4,0.10196510458502,-0.00270165646751416,5,80
1.0,0.100576024281319,-0.00245915393543665,5,80
2.0,0.0996441198115604,-0.00288271521833372,5,80
4.0,0.0989965749245913,-0.00329230536821531,5,80
10.0,0.0968076500974123,-0.00466162768671149,5,80
20.0,0.0941321823128964,-0.00575903204119037,5,80
40.0,0.0911085077139386,-0.00636541338869376,5,80
100.0,0.0868141139280313,-0.00643209645352249,5,80
200.0,0.0837870539372263,-0.00597686906889799,5,80
400.0,0.0812812133443989,-0.00509256980988227,5,80
1000.0,0.0786670866721456,-0.00366919712571987,5,80
