frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.101036410958886,-0.00386052680179618,9,40
0.1,0.0999200241639305,-0.0028098634974387,9,40
0.2,0.0991148172831214,-0.00198429650894613,9,40
0.4,0.0989215597546765,-0.00143357773036347,9,40
1.0,0.0980099561620895,-0.00149723390642089,9,40
2.0,0.0975160132669622,-0.00187349595191911,9,40
4.0,0.0971058323874287,-0.0026986976538247,9,40
10.0,0.0948940382286527,-0.00411063951950442,9,40
20.0,0.0928947465694011,-0.00487094536338014,9,40
40.0,0.0901856608255075,-0.00549735397671627,9,40
100.0,0.0867017740064821,-0.00558333539971746,9,40
200.0,0.0841744472000006,-0.00519420886246683,9,40
400.0,0.0816202275967856,-0.00462450129176588,9,40
1000.0,0.0792879729956533,-0.00345527139797334,9,40
