frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.107123498150864,-0.0066782666925703,6,70
0.1,0.105070725120827,-0.00531789670205198,6,70
0.2,0.103397570085174,-0.00375651819533846,6,70
0.4,0.102477800981076,-0.00283278281533018,6,70
1.0,0.10117579446472,-0.00261802450770809,6,70
2.0,0.10036256897268,-0.00285058075231791,6,70
4.0,0.0995479138997704,-0.00341632039005598,6,70
10.0,0.0975223579973559,-0.00424698914855912,6,70
20.0,0.0952634212400723,-0.00527379551772588,6,70
40.0,0.0923717221821346,-0.00602894379041826,6,70
100.0,0.088268981876448,-0.0060871780899913,6,70
200.0,0.085345723179657,-0.00564244860099594,6,70
400.0,0.082823862326932,-0.00491082022809557,6,70
1000.0,0.0802651157280573,-0.00334094494653614,6,70
