frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.110973570048518,-0.00547305228273139,4,100
0.1,0.109770468977921,-0.00368208216781645,4,100
0.2,0.108937261564314,-0.00297610495552434,4,100
0.4,0.108215230040267,-0.00244909614256069,4,100
1.0,0.10692898782544,-0.00246440835256253,4,100
2.0,0.106233827186597,-0.00317475413690507,4,100
4.0,0.105357940619112,-0.00364623479484272,4,100
10.0,0.102248299964195,-0.00623554170518036,4,100
20.0,0.0983665522282141,-0.00785731548293681,4,100
40.0,0.0944700820034164,-0.00830878218258519,4,100
100.0,0.0890971978401438,-0.00780452830976973,4,100
200.0,0.0854507705418686,-0.00698161952950221,4,100
400.0,0.0825629671527624,-0.00583808680876292,4,100
1000.0,0.0796810249508533,-0.00404468121863557,4,100
