frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.108331935498658,-0.00569436362364844,6,90
0.1,0.106332094313946,-0.00467523608744399,6,90
0.2,0.105033917216972,-0.00327259140582106,6,90
0.4,0.104411123444915,-0.00259082805139235,6,90
1.0,0.102993387011339,-0.00257198617211749,6,90
2.0,0.102267336945692,-0.00274646008246623,6,90
4.0,0.100998615922411,-0.00320288575632135,6,90
10.0,0.0985939035188855,-0.00469149834042042,6,90
20.0,0.0965791515926805,-0.00590287171257759,6,90
40.0,0.0931807976175907,-0.00641086239378671,6,90
100.0,0.0889757707185187,-0.00655783453072161,6,90
200.0,0.085890694423648,-0.00611601123914324,6,90
400.0,0.0831444002061269,-0.0051386467559338,6,90
1000.0,0.0804756484180247,-0.00366502576340687,6,90
