frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.106086309875063,-0.00559046370050435,4,60
0.1,0.103527788922778,-0.00527503686171172,4,60
0.2,0.101676142093249,-0.00339499874588338,4,60
0.4,0.101072970827681,-0.00249293342283844,4,60
1.0,0.0997885545169589,-0.00238648044869696,4,60
2.0,0.0990386261841187,-0.00269328229852517,4,60
4.0,0.0983740791686442,-0.00303279739331801,4,60
10.0,0.0961407529708941,-0.00427712658930309,4,60
20.0,0.0937760580845531,-0.00547833090033738,4,60
40.0,0.0910287406781398,-0.00607656769298951,4,60
100.0,0.0869781741592586,-0.00619153449583432,4,60
200.0,0.0838768728810607,-0.00568651972635458,4,60
400.0,0.0814525549223589,-0.00481571939658953,4,60
1000.0,0.0787624165416349,-0.00345434832640213,4,60
