frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.100105629004679,-0.00375912227155161,8,40
0.1,0.0990642831811825,-0.00289319852545478,8,40
0.2,0.0982925825247496,-0.00181174946854117,8,40
0.4,0.0979839787863515,-0.00148981644090137,8,40
1.0,0.0974732142477426,-0.00155167820679786,8,40
2.0,0.0967235829396598,-0.00197080423508361,8,40
4.0,0.0959560935892436,-0.00272602129912947,8,40
10.0,0.0942946451727373,-0.00415395285457937,8,40
20.0,0.0918855040537641,-0.00508985336310964,8,40
40.0,0.0892694923359872,-0.00561152605765628,8,40
100.0,0.0854970553729125,-0.00573992560334057,8,40
200.0,0.0828060344208203,-0.00533665424043961,8,40
400.0,0.0802815617375394,-0.00462549932753281,8,40
1000.0,0.0778612749645253,-0.00346942396320535,8,40
