frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.100900754925838,-0.00405778986684589,9,50
0.1,0.0994889676970188,-0.00315946405783245,9,50
0.2,0.0983613083745415,-0.00224144904147548,9,50
0.4,0.0980460579104717,-0.00164590782970951,9,50
1.0,0.0971263296295713,-0.001766011934202,9,50
2.0,0.0967319304804269,-0.00210650731507308,9,50
4.0,0.0963199398041232,-0.00263354196498566,9,50
10.0,0.094032910259404,-0.00370039666865794,9,50
20.0,0.0922826567847257,-0.00455747013988417,9,50
40.0,0.0897301790669662,-0.00528824664251212,9,50
100.0,0.0862205730395033,-0.00553379513305414,9,50
200.0,0.0835200890179979,-0.00505072671516573,9,50
400.0,0.0813241646744162,-0.00453379441002413,9,50
1000.0,0.0787315575091956,-0.00322542412048061,9,50
