frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.106623292073112,-0.00392135425118031,6,30
0.1,0.105467096304513,-0.00323546161277185,6,30
0.2,0.10451134205435,-0.00220997727907623,6,30
0.4,0.104234810284391,-0.00161877539083545,6,30
1.0,0.103237229465764,-0.00177223206579095,6,30
2.0,0.102682282303939,-0.0024583481728176,6,30
4.0,0.102053397375666,-0.00326372378171199,6,30
10.0,0.099558959241888,-0.00489583656128293,6,30
20.0,0.0968324919857299,-0.00599339007250402,6,30
40.0,0.0937597289658632,-0.00654824144102686,6,30
100.0,0.0894522739278807,-0.00637716350225252,6,30
200.0,0.0866359281156279,-0.00586090226328615,6,30
400.0,0.0840147932130405,-0.00500941803038051,6,30
1000.0,0.0813679219133269,-0.00359798066964025,6,30
