frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.102393029772694,-0.00368791784379721,9,30
0.1,0.101233375801798,-0.0029396817722864,9,30
0.2,0.100460307823012,-0.00200878973300996,9,30
0.4,0.100249997206193,-0.0014898661152572,9,30
1.0,0.0994647465350447,-0.00172234741052156,9,30
2.0,0.0987489846000296,-0.00210245762423927,9,30
4.0,0.0979172268517179,-0.00280040590895856,9,30
10.0,0.0958424656166602,-0.00441387789688233,9,30
20.0,0.0936107459681125,-0.00532007943565564,9,30
40.0,0.0906208450659313,-0.00572981185373401,9,30
100.0,0.0870667224424212,-0.00563274789117229,9,30
200.0,0.084500095042938,-0.00530609684018119,9,30
400.0,0.0821011767240228,-0.00452915720048342,9,30
1000.0,0.0796444538666056,-0.00335934037445214,9,30
