frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.101747580326555,-0.00376609253818396,8,30
0.1,0.100556196924338,-0.00288241947334658,8,30
0.2,0.0998694432608842,-0.00208552980419671,8,30
0.4,0.0994802396474709,-0.0015587655603518,8,30
1.0,0.0987044648977464,-0.00179543445125858,8,30
2.0,0.0979983950550199,-0.00224508618262482,8,30
4.0,0.0972684171914119,-0.00294804782540574,8,30
10.0,0.0952116251203826,-0.00431716951809513,8,30
20.0,0.0925495709706852,-0.00556774955151677,8,30
40.0,0.0896361402129707,-0.00593716682843354,8,30
100.0,0.0859844386950823,-0.00569133204123528,8,30
200.0,0.0831582728149637,-0.00536849952250071,8,30
400.0,0.0809085503395057,-0.00463869488726469,8,30
1000.0,0.0781317969904912,-0.00353001712947925,8,30
