frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.105195954212178,-0.00530266722963223,9,100
0.1,0.104244832675701,-0.00363560849194253,9,100
0.2,0.103299771972989,-0.00267208598223968,9,100
0.4,0.102387439619728,-0.00215574295560626,9,100
1.0,0.101399228648892,-0.00262048555631843,9,100
2.0,0.10082467179243,-0.00293160668258802,9,100
4.0,0.0997607882227508,-0.0036768671017161,9,100
10.0,0.0970502880526129,-0.00542475176761598,9,100
20.0,0.0940291116393833,-0.00700392383523247,9,100
40.0,0.0907684752058653,-0.00716318893498779,9,100
100.0,0.0861986455430775,-0.00661078495499422,9,100
200.0,0.0831446737742115,-0.00612451595346133,9,100
400.0,0.080604173050763,-0.00544366415167134,9,100
1000.0,0.0776780558640585,-0.00386917252159893,9,100
