frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.107315345352143,-0.00581669878651881,6,60
0.1,0.104516525386178,-0.00546884885741841,6,60
0.2,0.102642994356309,-0.00353064774042387,6,60
0.4,0.102312208996181,-0.00265761176452012,6,60
1.0,0.100823334182986,-0.00238629286218091,6,60
2.0,0.100026103524823,-0.00256821999741687,6,60
4.0,0.099073022967636,-0.00281828489427895,6,60
10.0,0.0973589044782218,-0.0041678266730015,6,60
20.0,0.0949436457005403,-0.00532574052985324,6,60
40.0,0.0923432985015102,-0.0057711386555845,6,60
100.0,0.0884052537956583,-0.00609223957569391,6,60
200.0,0.0855901736395675,-0.00554804433405306,6,60
400.0,0.0830790882567879,-0.00466803454354679,6,60
1000.0,0.0804779942626235,-0.0034908465879143,6,60
