frequency_hz,impedance_real,impedance_imag,temp_code,soc
0.05,0.101910097727104,-0.0036919751506663,7,40
0.1,0.100739193883156,-0.00286676122230435,7,40
0.2,0.0999583141889829,-0.00202620111866124,7,40
0.4,0.099661141604674,-0.00136927119384958,7,40
1.0,0.0988869795693889,-0.0015934297784063,7,40
2.0,0.0984199303456155,-0.00203240889113441,7,40
4.0,0.0977435114980346,-0.00244553761472913,7,40
10.0,0.095903715599553,-0.00389390414165448,7,40
20.0,0.0936907140446361,-0.00507860245025529,7,40
40.0,0.0910197256633368,-0.0058757618126116,7,40
100.0,0.0869531987829367,-0.00592113128267729,7,40
200.0,0.0842421870654101,-0.00542025167157559,7,40
400.0,0.0818678805386309,-0.00466461104599489,7,40
1000.0,0.0792278970558433,-0.00350525104318783,7,40
